timestamp,gateway_address,schedule_id,connected_nodes,avg_latency_ms,avg_pdr_downlink_radio,avg_pdr_uplink_radio,latest_node_tx_count,latest_node_rx_count,latest_gw_tx_count,latest_gw_rx_count
2025-09-11T17:20:29.159175,0x24374C76B5CF8604,1,20,221.48,1,1,1289,1289,1289,1289
2025-09-11T17:20:30.216106,0x24374C76B5CF8604,1,20,221.17,1,1,1295,1295,1295,1295
2025-09-11T17:20:31.280095,0x24374C76B5CF8604,1,20,220.12,1,1,1302,1302,1302,1302
2025-09-11T17:20:32.345457,0x24374C76B5CF8604,1,20,219.82,1,1,1310,1310,1310,1310
2025-09-11T17:20:33.408614,0x24374C76B5CF8604,1,20,219.79,1,1,1317,1317,1317,1317
2025-09-11T17:20:34.472532,0x24374C76B5CF8604,1,20,218.39,1,1,1324,1324,1324,1324
2025-09-11T17:20:35.535160,0x24374C76B5CF8604,1,20,218.74,1,1,1330,1330,1330,1330
2025-09-11T17:20:36.598195,0x24374C76B5CF8604,1,20,216.79,1,1,1338,1338,1338,1338
2025-09-11T17:20:37.662561,0x24374C76B5CF8604,1,20,215.81,1,1,1345,1345,1345,1345
2025-09-11T17:20:38.724476,0x24374C76B5CF8604,1,20,215.71,1,1,1348,1348,1348,1348
2025-09-11T17:20:39.786729,0x24374C76B5CF8604,1,20,215.43,1,1,1354,1354,1354,1354
2025-09-11T17:20:40.848423,0x24374C76B5CF8604,1,20,215.08,1,1,1359,1359,1359,1359
2025-09-11T17:20:41.902406,0x24374C76B5CF8604,1,20,214.95,1,1,1365,1365,1365,1365
2025-09-11T17:20:42.959148,0x24374C76B5CF8604,1,20,212.1,1,1,1371,1371,1371,1371
2025-09-11T17:20:44.023868,0x24374C76B5CF8604,1,20,212.85,1,1,1378,1378,1378,1378
2025-09-11T17:20:45.088853,0x24374C76B5CF8604,1,20,213.82,1,1,1383,1383,1383,1383
2025-09-11T17:20:46.155852,0x24374C76B5CF8604,1,20,214.82,1,1,1390,1390,1390,1390
2025-09-11T17:20:47.219484,0x24374C76B5CF8604,1,20,215.1,1,1,1396,1396,1396,1396
2025-09-11T17:20:48.279995,0x24374C76B5CF8604,1,20,215.82,1,1,1408,1408,1408,1408
2025-09-11T17:20:49.346695,0x24374C76B5CF8604,1,20,217.52,1,1,1415,1415,1415,1415
2025-09-11T17:20:50.409777,0x24374C76B5CF8604,1,20,217.17,1,1,1418,1418,1418,1418
2025-09-11T17:20:51.474215,0x24374C76B5CF8604,1,20,215.48,1,1,1426,1426,1426,1426
2025-09-11T17:20:52.539681,0x24374C76B5CF8604,1,20,214.57,1,1,1434,1434,1434,1434
2025-09-11T17:20:53.605970,0x24374C76B5CF8604,1,20,212.78,1,1,1443,1443,1443,1443
2025-09-11T17:20:54.672635,0x24374C76B5CF8604,1,20,215.52,1,1,1449,1449,1449,1449
2025-09-11T17:20:55.737097,0x24374C76B5CF8604,1,20,216.92,1,1,1454,1454,1454,1454
2025-09-11T17:20:56.797111,0x24374C76B5CF8604,1,20,214.99,1,1,1461,1461,1461,1461
2025-09-11T17:20:57.854189,0x24374C76B5CF8604,1,20,215.71,1,1,1467,1467,1467,1467
2025-09-11T17:20:58.947470,0x24374C76B5CF8604,1,20,216.43,1,1,1476,1476,1476,1476
2025-09-11T17:21:00.005710,0x24374C76B5CF8604,1,20,215.17,1,1,1482,1482,1482,1482
2025-09-11T17:21:01.061417,0x24374C76B5CF8604,1,20,213.38,1,1,1489,1489,1489,1489
2025-09-11T17:21:02.126884,0x24374C76B5CF8604,1,20,214.04,1,1,1496,1496,1496,1496
2025-09-11T17:21:03.191550,0x24374C76B5CF8604,1,20,214.53,1,1,1502,1502,1502,1502
2025-09-11T17:21:04.257249,0x24374C76B5CF8604,1,20,213.78,1,1,1509,1509,1509,1509
2025-09-11T17:21:05.322049,0x24374C76B5CF8604,1,20,214.73,1,1,1513,1513,1513,1513
2025-09-11T17:21:06.381110,0x24374C76B5CF8604,1,20,213.43,1,1,1519,1519,1519,1519
2025-09-11T17:21:07.439196,0x24374C76B5CF8604,1,20,214.44,1,1,1523,1523,1523,1523
2025-09-11T17:21:08.508288,0x24374C76B5CF8604,1,20,213.23,1,1,1530,1530,1530,1530
2025-09-11T17:21:09.571806,0x24374C76B5CF8604,1,20,213.81,1,1,1536,1536,1536,1536
2025-09-11T17:21:10.632499,0x24374C76B5CF8604,1,20,214.69,1,1,1547,1547,1547,1547
2025-09-11T17:21:11.697678,0x24374C76B5CF8604,1,20,216.29,1,1,1552,1552,1552,1552
2025-09-11T17:21:12.765187,0x24374C76B5CF8604,1,20,215.04,1,1,1558,1558,1558,1558
2025-09-11T17:21:13.832351,0x24374C76B5CF8604,1,20,214.17,1,1,1565,1565,1565,1565
2025-09-11T17:21:14.886274,0x24374C76B5CF8604,1,20,212.93,1,1,1573,1573,1573,1573
2025-09-11T17:21:15.948406,0x24374C76B5CF8604,1,20,213.44,1,1,1576,1576,1576,1576
2025-09-11T17:21:17.014280,0x24374C76B5CF8604,1,20,214.9,1,1,1584,1584,1584,1584
2025-09-11T17:21:18.074849,0x24374C76B5CF8604,1,20,213.37,1,1,1592,1592,1592,1592
2025-09-11T17:21:19.137575,0x24374C76B5CF8604,1,20,215.59,1,1,1600,1600,1600,1600
2025-09-11T17:21:20.202795,0x24374C76B5CF8604,1,20,216.21,1,1,1607,1607,1607,1607
2025-09-11T17:21:21.270416,0x24374C76B5CF8604,1,20,217.21,1,1,1614,1614,1614,1614
